order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
51643,9369,2023-03-25,89,4,130.61,522.44,Completed,2023-03-26
51644,8855,2024-07-14,2,4,258.48,1033.92,Completed,2024-07-18
51645,6674,2021-04-30,203,2,383.69,767.38,Completed,2021-04-30
51646,9146,2022-02-09,164,1,161.27,161.27,Pending,
51647,4021,2026-06-18,417,5,400.31,2001.55,Completed,2026-06-20
51648,7704,2026-02-23,90,6,238.36,1430.16,Completed,2026-02-23
51649,2494,2021-05-14,486,4,91.47,365.88,Completed,2021-05-18
51650,270,2022-10-25,172,3,55.64,166.92,Pending,
51651,7388,2026-02-02,266,5,90.16,450.80,Completed,2026-02-02
51652,7767,2025-08-02,323,1,64.41,64.41,Completed,2025-08-05
51653,7779,2026-03-01,70,3,272.70,818.10,Completed,2026-03-05
51654,419,2025-02-06,458,1,140.38,140.38,Completed,2025-02-06
51655,992,2025-08-18,333,2,189.40,378.80,Completed,2025-08-18
51656,1520,2026-03-29,369,2,228.91,457.82,Completed,2026-04-01
51657,9529,2025-11-02,136,3,186.74,560.22,Cancelled,
51658,4805,2025-10-29,465,4,190.39,761.56,Completed,2025-10-30
51659,8782,2025-11-22,430,1,417.71,417.71,Completed,2025-11-24
51660,3525,2021-02-19,296,4,312.32,1249.28,Completed,2021-02-22
51661,6948,2025-05-14,455,2,83.92,167.84,Completed,2025-05-16
51662,3941,2024-10-27,256,4,73.58,294.32,Pending,
51663,6805,2024-07-03,293,6,349.55,2097.30,Completed,2024-07-03
51664,7113,2025-02-17,444,4,400.42,1601.68,Completed,2025-02-19
51665,8298,2026-03-21,408,6,14.17,85.02,Pending,
51666,1137,2024-04-18,343,4,113.93,455.72,Completed,2024-04-18
51667,8847,2026-07-02,423,4,353.96,1415.84,Completed,2026-07-03
51668,3678,2026-04-12,196,6,11.51,69.06,Completed,2026-04-14
51669,6261,2023-06-16,414,3,329.34,988.02,Completed,2023-06-16
51670,6076,2025-03-08,491,3,406.59,1219.77,Completed,2025-03-09
51671,6083,2026-08-12,247,6,229.52,1377.12,Completed,2026-08-14
51672,4398,2022-12-16,67,1,405.49,405.49,Completed,2022-12-16
51673,5246,2026-02-12,37,1,163.00,163.00,Completed,2026-02-12
51674,9120,2024-08-06,243,1,341.41,341.41,Completed,2024-08-07
51675,4277,2024-11-01,203,4,383.69,1534.76,Completed,2024-11-01
51676,5173,2026-05-01,50,5,199.30,996.50,Completed,2026-05-03
51677,4638,2024-10-16,96,5,100.94,504.70,Completed,2024-10-20
51678,7790,2026-07-10,119,5,76.96,384.80,Completed,2026-07-13
51679,404,2025-12-25,328,4,70.33,281.32,Pending,
51680,2278,2025-11-05,382,5,70.09,350.45,Completed,2025-11-06
51681,9200,2025-10-28,1,6,374.18,2245.08,Completed,2025-10-29
51682,1029,2024-11-10,230,6,353.48,2120.88,Completed,2024-11-13
51683,373,2024-05-10,93,3,411.79,1235.37,Completed,2024-05-11
51684,5616,2024-06-22,445,2,94.42,188.84,Pending,
51685,9512,2026-07-31,297,3,306.08,918.24,Completed,2026-08-02
51686,2505,2026-08-14,94,2,57.74,115.48,Completed,2026-08-14
51687,2276,2025-06-08,418,6,73.38,440.28,Completed,2025-06-08
51688,8364,2026-08-02,41,2,166.55,333.10,Cancelled,
51689,4103,2026-02-21,239,6,209.71,1258.26,Pending,
51690,4001,2026-08-05,424,5,83.16,415.80,Completed,2026-08-08
51691,112,2026-04-24,5,6,135.53,813.18,Cancelled,
51692,3607,2022-11-24,375,2,193.68,387.36,Completed,2022-11-25
51693,3937,2024-11-12,362,3,36.89,110.67,Completed,2024-11-15
51694,1589,2023-07-07,45,5,160.62,803.10,Completed,2023-07-10
51695,8512,2025-07-24,276,3,288.27,864.81,Completed,2025-07-28
51696,4156,2023-12-12,218,5,208.41,1042.05,Completed,2023-12-14
51697,1718,2025-01-25,238,3,31.85,95.55,Pending,
51698,8570,2024-04-25,249,5,308.98,1544.90,Completed,2024-04-26
51699,2676,2025-12-03,372,5,236.34,1181.70,Completed,2025-12-06
51700,662,2026-08-10,12,4,320.36,1281.44,Completed,2026-08-11
51701,8502,2023-06-07,249,5,308.98,1544.90,Completed,2023-06-11
51702,5289,2026-08-06,222,5,280.36,1401.80,Completed,2026-08-10
51703,9066,2023-04-29,380,3,217.99,653.97,Completed,2023-05-02
51704,9404,2026-03-13,448,2,349.51,699.02,Completed,2026-03-16
51705,4572,2024-11-21,439,1,22.95,22.95,Completed,2024-11-22
51706,9464,2024-11-22,84,2,414.58,829.16,Completed,2024-11-26
51707,6389,2024-09-29,251,1,387.48,387.48,Cancelled,
51708,2493,2025-09-17,370,1,269.16,269.16,Completed,2025-09-21
51709,8079,2024-09-08,21,3,364.85,1094.55,Completed,2024-09-10
51710,1654,2026-01-01,70,3,272.70,818.10,Completed,2026-01-02
51711,4222,2026-08-08,494,2,380.80,761.60,Completed,2026-08-08
51712,1820,2024-12-01,42,3,195.95,587.85,Completed,2024-12-02
51713,559,2025-10-20,29,6,211.35,1268.10,Completed,2025-10-21
51714,2065,2026-07-29,447,6,330.85,1985.10,Pending,
51715,8395,2025-01-18,465,1,190.39,190.39,Cancelled,
51716,6722,2025-10-15,113,1,17.76,17.76,Completed,2025-10-15
51717,3024,2025-07-10,265,4,201.30,805.20,Cancelled,
51718,9218,2023-06-28,378,1,9.87,9.87,Completed,2023-07-02
51719,4396,2023-05-05,400,4,258.32,1033.28,Pending,
51720,9526,2022-04-15,436,1,127.82,127.82,Completed,2022-04-16
51721,1623,2024-12-16,387,5,181.87,909.35,Completed,2024-12-19
51722,5060,2024-02-05,117,5,112.65,563.25,Completed,2024-02-08
51723,1310,2022-08-20,352,5,84.65,423.25,Completed,2022-08-20
51724,8330,2023-10-05,116,4,117.74,470.96,Completed,2023-10-07
51725,8843,2024-06-20,247,4,229.52,918.08,Pending,
51726,8160,2024-03-22,475,3,80.17,240.51,Completed,2024-03-26
51727,3828,2021-11-04,458,6,140.38,842.28,Completed,2021-11-06
51728,725,2026-07-28,30,1,147.45,147.45,Pending,
51729,3009,2026-05-23,83,4,220.78,883.12,Completed,2026-05-25
51730,3685,2026-03-20,377,5,80.28,401.40,Completed,2026-03-20
51731,1680,2025-08-31,106,3,205.97,617.91,Completed,2025-08-31
51732,2727,2026-01-08,455,3,83.92,251.76,Completed,2026-01-12
51733,1584,2024-11-13,342,4,265.19,1060.76,Completed,2024-11-15
51734,1792,2023-09-23,198,3,249.85,749.55,Completed,2023-09-27
51735,5745,2025-12-17,311,4,175.47,701.88,Completed,2025-12-18
51736,8086,2025-06-13,331,4,238.23,952.92,Completed,2025-06-17
51737,1952,2024-11-15,499,6,317.66,1905.96,Completed,2024-11-18
51738,623,2022-06-17,22,1,92.09,92.09,Completed,2022-06-19
51739,5530,2026-03-27,28,6,236.09,1416.54,Completed,2026-03-27
51740,9225,2026-07-06,299,4,273.66,1094.64,Completed,2026-07-10
51741,346,2024-01-08,52,5,179.77,898.85,Completed,2024-01-12
51742,1824,2025-11-09,186,3,212.35,637.05,Completed,2025-11-09
51743,1671,2022-12-31,358,1,287.89,287.89,Completed,2023-01-01
51744,985,2022-08-21,414,7,329.34,2305.38,Completed,2022-08-23
51745,4967,2025-10-03,170,6,325.43,1952.58,Pending,
51746,5253,2025-11-03,190,2,245.65,491.30,Pending,
51747,2828,2025-08-19,496,5,86.60,433.00,Completed,2025-08-23
51748,5563,2026-03-10,370,3,269.16,807.48,Completed,2026-03-11
51749,9211,2026-03-01,125,3,268.24,804.72,Completed,2026-03-03
51750,7666,2022-06-27,162,3,326.80,980.40,Cancelled,
51751,7238,2026-07-03,308,2,415.07,830.14,Completed,2026-07-07
51752,9024,2026-06-04,477,6,125.92,755.52,Completed,2026-06-04
51753,6700,2025-07-05,419,1,130.90,130.90,Completed,2025-07-08
51754,3586,2025-11-11,327,5,236.61,1183.05,Completed,2025-11-11
51755,1131,2026-04-21,70,1,272.70,272.70,Completed,2026-04-23
51756,9678,2025-10-11,425,5,270.20,1351.00,Completed,2025-10-12
51757,7724,2025-01-08,460,4,117.06,468.24,Pending,
51758,167,2020-12-28,378,5,9.87,49.35,Pending,
51759,1237,2026-06-15,12,8,320.36,2562.88,Completed,2026-06-16
51760,7737,2025-05-02,421,3,78.58,235.74,Pending,
51761,6891,2024-11-19,224,5,189.67,948.35,Completed,2024-11-20
51762,2751,2025-02-06,87,5,122.88,614.40,Completed,2025-02-06
51763,1893,2026-07-02,148,1,279.03,279.03,Completed,2026-07-02
51764,3044,2026-05-10,232,1,117.23,117.23,Completed,2026-05-14
51765,5715,2026-02-20,65,4,191.23,764.92,Completed,2026-02-22
51766,7465,2022-02-04,162,2,326.80,653.60,Completed,2022-02-07
51767,1307,2026-06-20,29,4,211.35,845.40,Completed,2026-06-22
51768,1684,2022-12-21,119,3,76.96,230.88,Cancelled,
51769,305,2026-07-23,35,4,175.22,700.88,Completed,2026-07-27
51770,508,2025-09-04,353,5,51.11,255.55,Completed,2025-09-04
51771,8781,2026-05-05,335,4,81.80,327.20,Completed,2026-05-06
51772,6267,2026-05-01,312,4,382.20,1528.80,Pending,
51773,7807,2026-05-28,300,6,46.86,281.16,Completed,2026-05-29
51774,9296,2026-07-05,139,4,177.76,711.04,Completed,2026-07-06
51775,2632,2025-06-01,160,4,123.82,495.28,Completed,2025-06-04
51776,3204,2025-03-16,95,1,105.42,105.42,Completed,2025-03-20
51777,2378,2025-05-19,23,4,103.64,414.56,Completed,2025-05-22
51778,5914,2024-11-21,473,4,273.18,1092.72,Pending,
51779,2783,2026-01-01,171,2,70.81,141.62,Completed,2026-01-04
51780,626,2026-01-22,467,2,125.52,251.04,Completed,2026-01-22
51781,6056,2023-06-03,187,1,388.62,388.62,Completed,2023-06-03
51782,1625,2021-09-02,160,3,123.82,371.46,Completed,2021-09-04
51783,7609,2023-04-28,421,6,78.58,471.48,Completed,2023-04-28
51784,9398,2026-02-03,94,1,57.74,57.74,Completed,2026-02-03
51785,9468,2026-05-12,101,3,264.56,793.68,Completed,2026-05-12
51786,5220,2026-02-27,352,3,84.65,253.95,Pending,
51787,4205,2022-06-24,461,1,75.89,75.89,Completed,2022-06-26
51788,5570,2023-08-06,480,4,293.28,1173.12,Completed,2023-08-06
51789,1470,2024-06-25,32,5,265.17,1325.85,Completed,2024-06-25
51790,6982,2024-06-12,354,2,135.27,270.54,Cancelled,
51791,7742,2023-01-04,159,5,41.51,207.55,Completed,2023-01-07
51792,1387,2023-03-04,494,2,380.80,761.60,Completed,2023-03-07
51793,3591,2025-07-12,387,2,181.87,363.74,Cancelled,
51794,7303,2026-04-25,492,2,229.65,459.30,Completed,2026-04-28
51795,9356,2026-05-03,309,3,13.66,40.98,Completed,2026-05-03
51796,2559,2026-07-18,224,1,189.67,189.67,Completed,2026-07-21
51797,7963,2024-09-15,81,6,182.83,1096.98,Completed,2024-09-16
51798,1383,2025-10-10,424,7,83.16,582.12,Completed,2025-10-10
51799,3535,2024-05-17,283,2,348.93,697.86,Completed,2024-05-19
51800,6039,2022-10-01,137,6,14.74,88.44,Completed,2022-10-05
51801,2134,2025-07-01,200,2,13.83,27.66,Completed,2025-07-03
51802,8881,2026-03-31,66,5,295.04,1475.20,Completed,2026-04-02
51803,9369,2024-03-05,217,4,81.29,325.16,Completed,2024-03-09
51804,7613,2023-10-18,147,6,122.88,737.28,Cancelled,
51805,4279,2026-05-31,397,4,297.39,1189.56,Pending,
51806,6054,2026-04-28,44,2,117.45,234.90,Cancelled,
51807,7961,2023-01-19,391,3,416.75,1250.25,Completed,2023-01-19
51808,9608,2024-03-07,457,3,150.00,450.00,Completed,2024-03-11
51809,2869,2026-03-05,459,6,16.62,99.72,Completed,2026-03-09
51810,4876,2024-04-22,474,2,261.56,523.12,Completed,2024-04-23
51811,6778,2025-03-03,374,5,58.91,294.55,Completed,2025-03-07
51812,285,2023-10-26,352,7,84.65,592.55,Completed,2023-10-27
51813,1111,2022-07-20,254,6,96.41,578.46,Completed,2022-07-20
51814,1940,2024-10-18,316,6,224.60,1347.60,Completed,2024-10-18
51815,8098,2022-10-28,166,3,392.61,1177.83,Completed,2022-11-01
51816,5728,2025-11-17,229,6,143.17,859.02,Completed,2025-11-20
51817,5486,2026-04-06,402,2,156.70,313.40,Completed,2026-04-07
51818,5933,2025-02-17,444,6,400.42,2402.52,Completed,2025-02-21
51819,2479,2020-11-21,478,4,356.79,1427.16,Pending,
51820,7775,2024-05-14,464,3,116.09,348.27,Completed,2024-05-16
51821,2693,2024-09-20,162,4,326.80,1307.20,Completed,2024-09-24
51822,9636,2021-02-19,238,3,31.85,95.55,Completed,2021-02-19
51823,1089,2024-01-30,485,5,243.62,1218.10,Completed,2024-01-30
51824,3903,2025-01-27,319,3,114.25,342.75,Cancelled,
51825,373,2024-07-06,165,5,283.49,1417.45,Completed,2024-07-10
51826,7670,2025-04-30,489,5,267.77,1338.85,Completed,2025-04-30
51827,1343,2022-12-22,77,8,90.60,724.80,Pending,
51828,1931,2026-07-30,179,4,370.59,1482.36,Cancelled,
51829,8832,2022-05-15,243,2,341.41,682.82,Completed,2022-05-17
51830,2994,2025-09-08,158,4,315.78,1263.12,Completed,2025-09-09
51831,2901,2021-05-17,276,6,288.27,1729.62,Cancelled,
51832,7405,2025-06-02,484,3,47.59,142.77,Completed,2025-06-06
51833,4955,2022-04-19,467,3,125.52,376.56,Completed,2022-04-20
51834,6903,2026-04-24,223,3,208.58,625.74,Completed,2026-04-27
51835,4037,2020-11-19,281,6,409.32,2455.92,Completed,2020-11-22
51836,1090,2024-06-21,369,3,228.91,686.73,Completed,2024-06-22
51837,7523,2025-09-09,365,5,8.36,41.80,Pending,
51838,3275,2025-11-18,281,2,409.32,818.64,Cancelled,
51839,4588,2025-03-26,391,5,416.75,2083.75,Completed,2025-03-27
51840,7102,2026-07-28,457,2,150.00,300.00,Completed,2026-07-29
51841,3398,2025-12-21,489,1,267.77,267.77,Completed,2025-12-21
51842,7748,2024-08-02,393,4,61.95,247.80,Completed,2024-08-04
51843,8701,2025-06-21,368,5,18.41,92.05,Completed,2025-06-21
51844,3243,2025-08-03,379,5,365.76,1828.80,Completed,2025-08-04
51845,8017,2024-10-12,193,3,395.29,1185.87,Pending,
51846,2182,2026-08-03,247,2,229.52,459.04,Completed,2026-08-06
51847,133,2026-07-20,64,8,30.24,241.92,Completed,2026-07-22
51848,4241,2026-04-17,180,4,17.65,70.60,Completed,2026-04-21
51849,6449,2024-04-10,137,6,14.74,88.44,Pending,
51850,4389,2024-02-18,238,1,31.85,31.85,Pending,
51851,8198,2023-07-28,273,1,183.99,183.99,Completed,2023-07-31
51852,6603,2025-03-05,287,5,201.94,1009.70,Completed,2025-03-09
51853,9244,2025-10-05,162,2,326.80,653.60,Pending,
51854,5337,2021-02-27,53,4,190.47,761.88,Completed,2021-03-01
51855,5551,2025-01-05,380,5,217.99,1089.95,Completed,2025-01-05
51856,5674,2025-07-14,319,6,114.25,685.50,Completed,2025-07-16
51857,8561,2025-06-28,41,1,166.55,166.55,Completed,2025-07-01
51858,4336,2026-01-11,253,2,262.04,524.08,Completed,2026-01-14
51859,7576,2020-08-16,311,3,175.47,526.41,Completed,2020-08-19
51860,4307,2025-11-14,65,6,191.23,1147.38,Pending,
51861,1107,2025-12-03,144,5,373.58,1867.90,Completed,2025-12-07
51862,8341,2024-11-01,206,6,366.53,2199.18,Completed,2024-11-03
51863,8946,2026-02-18,461,5,75.89,379.45,Completed,2026-02-21
51864,8449,2026-03-21,319,2,114.25,228.50,Completed,2026-03-24
51865,1711,2021-12-08,241,5,22.77,113.85,Completed,2021-12-09
51866,2511,2023-09-01,151,4,27.92,111.68,Completed,2023-09-04
51867,3834,2023-12-03,228,5,269.30,1346.50,Completed,2023-12-03
51868,2500,2025-06-02,65,5,191.23,956.15,Completed,2025-06-03
51869,2154,2026-06-30,92,2,203.02,406.04,Completed,2026-07-03
51870,5178,2026-03-16,421,6,78.58,471.48,Completed,2026-03-19
51871,6818,2026-01-17,166,6,392.61,2355.66,Completed,2026-01-17
51872,4625,2022-06-12,251,3,387.48,1162.44,Completed,2022-06-12
51873,7873,2024-08-12,238,1,31.85,31.85,Completed,2024-08-14
51874,52,2025-09-20,336,6,355.83,2134.98,Completed,2025-09-23
51875,6890,2026-06-11,439,3,22.95,68.85,Completed,2026-06-14
51876,3033,2025-07-29,259,4,231.68,926.72,Completed,2025-07-30
51877,1713,2023-12-11,467,3,125.52,376.56,Completed,2023-12-13
51878,8746,2026-04-18,189,1,246.52,246.52,Completed,2026-04-19
51879,9340,2026-03-12,96,1,100.94,100.94,Completed,2026-03-12
51880,4036,2026-03-01,278,4,296.93,1187.72,Completed,2026-03-04
51881,4062,2026-04-27,473,4,273.18,1092.72,Completed,2026-04-28
51882,726,2025-11-12,236,5,352.51,1762.55,Completed,2025-11-16
51883,6818,2025-10-25,354,4,135.27,541.08,Completed,2025-10-28
51884,918,2026-03-21,483,8,251.76,2014.08,Pending,
51885,9418,2026-05-21,381,5,6.69,33.45,Completed,2026-05-23
51886,8607,2024-12-11,132,4,179.03,716.12,Completed,2024-12-12
51887,3377,2026-01-12,144,5,373.58,1867.90,Completed,2026-01-13
51888,5106,2025-08-12,168,1,16.05,16.05,Completed,2025-08-15
51889,9549,2026-05-23,463,5,79.17,395.85,Completed,2026-05-25
51890,7214,2026-03-06,467,2,125.52,251.04,Completed,2026-03-10
51891,7058,2025-12-17,322,4,213.16,852.64,Completed,2025-12-19
51892,4251,2024-08-06,156,3,302.19,906.57,Completed,2024-08-08
51893,6700,2023-02-16,124,1,108.26,108.26,Completed,2023-02-17
51894,5310,2025-08-20,80,4,166.48,665.92,Completed,2025-08-21
51895,180,2024-03-18,226,4,379.10,1516.40,Completed,2024-03-19
51896,2164,2026-03-09,425,2,270.20,540.40,Completed,2026-03-10
51897,4265,2025-06-23,226,1,379.10,379.10,Completed,2025-06-27
51898,8758,2026-02-09,381,2,6.69,13.38,Completed,2026-02-09
51899,1017,2023-12-08,154,8,144.59,1156.72,Cancelled,
51900,7922,2022-09-26,222,3,280.36,841.08,Pending,
51901,7127,2024-01-07,148,5,279.03,1395.15,Completed,2024-01-10
51902,2994,2026-04-21,369,3,228.91,686.73,Completed,2026-04-24
51903,7233,2022-11-13,215,1,243.91,243.91,Completed,2022-11-16
51904,995,2022-06-27,62,5,83.22,416.10,Completed,2022-06-27
51905,4697,2020-12-15,434,2,276.64,553.28,Completed,2020-12-19
51906,4775,2026-05-10,232,5,117.23,586.15,Pending,
51907,7687,2023-09-04,453,2,195.34,390.68,Pending,
51908,2075,2022-11-07,128,4,381.19,1524.76,Completed,2022-11-08
51909,3987,2025-06-22,403,1,356.00,356.00,Completed,2025-06-25
51910,8094,2022-02-20,135,5,339.09,1695.45,Cancelled,
51911,3828,2023-11-25,320,4,66.15,264.60,Completed,2023-11-28
51912,158,2025-04-18,26,2,160.93,321.86,Completed,2025-04-19
51913,922,2025-09-27,95,2,105.42,210.84,Completed,2025-09-28
51914,3953,2026-03-01,73,1,142.31,142.31,Completed,2026-03-02
51915,2100,2024-06-06,280,6,367.10,2202.60,Completed,2024-06-09
51916,7959,2025-11-21,187,4,388.62,1554.48,Completed,2025-11-24
51917,9292,2025-10-07,426,3,15.04,45.12,Completed,2025-10-11
51918,7805,2025-03-29,109,4,335.45,1341.80,Completed,2025-03-30
51919,5668,2024-04-28,190,4,245.65,982.60,Completed,2024-05-02
51920,2427,2026-07-17,397,2,297.39,594.78,Completed,2026-07-17
51921,7556,2024-02-18,232,5,117.23,586.15,Completed,2024-02-19
51922,1104,2025-07-16,80,4,166.48,665.92,Pending,
51923,9565,2025-04-14,202,4,315.15,1260.60,Completed,2025-04-14
51924,2743,2023-02-14,256,4,73.58,294.32,Cancelled,
51925,1935,2026-07-27,78,1,162.42,162.42,Completed,2026-07-31
51926,7434,2026-04-14,89,5,130.61,653.05,Completed,2026-04-16
51927,4502,2026-06-13,447,3,330.85,992.55,Pending,
51928,7738,2026-05-30,446,4,255.93,1023.72,Pending,
51929,4804,2024-02-29,187,4,388.62,1554.48,Completed,2024-03-03
51930,3691,2023-06-26,305,5,410.35,2051.75,Completed,2023-06-27
51931,7041,2025-08-23,459,6,16.62,99.72,Completed,2025-08-27
51932,7686,2022-09-30,62,3,83.22,249.66,Completed,2022-09-30
51933,4674,2025-07-09,286,6,416.73,2500.38,Completed,2025-07-12
51934,8604,2025-05-30,156,6,302.19,1813.14,Completed,2025-06-01
51935,9253,2023-05-03,358,4,287.89,1151.56,Completed,2023-05-07
51936,3320,2025-09-08,102,2,78.18,156.36,Cancelled,
51937,4484,2026-08-05,125,4,268.24,1072.96,Completed,2026-08-09
51938,7713,2026-03-07,193,2,395.29,790.58,Completed,2026-03-11
51939,6818,2026-02-17,272,6,11.88,71.28,Completed,2026-02-20
51940,5556,2023-08-02,140,3,372.13,1116.39,Completed,2023-08-06
51941,7154,2024-12-20,253,4,262.04,1048.16,Completed,2024-12-22
51942,9449,2026-07-13,202,1,315.15,315.15,Completed,2026-07-13
51943,1051,2020-12-16,123,7,285.24,1996.68,Completed,2020-12-20
51944,6422,2023-04-30,264,5,93.67,468.35,Completed,2023-05-02
51945,3255,2026-05-16,399,6,273.15,1638.90,Pending,
51946,870,2025-07-25,55,3,364.83,1094.49,Completed,2025-07-25
51947,5301,2026-07-27,114,3,341.09,1023.27,Completed,2026-07-30
51948,3599,2026-01-20,481,4,128.28,513.12,Pending,
51949,8156,2025-12-02,16,3,94.94,284.82,Completed,2025-12-03
51950,5474,2025-08-18,78,1,162.42,162.42,Completed,2025-08-19
51951,9648,2026-08-09,132,2,179.03,358.06,Completed,2026-08-11
51952,1449,2025-10-02,82,5,255.64,1278.20,Completed,2025-10-03
51953,152,2025-10-29,47,2,249.98,499.96,Cancelled,
51954,8213,2022-11-18,457,2,150.00,300.00,Completed,2022-11-21
51955,7014,2021-11-04,150,5,285.79,1428.95,Completed,2021-11-08
51956,9260,2020-10-13,355,5,49.17,245.85,Completed,2020-10-17
51957,3293,2026-03-27,385,6,419.41,2516.46,Pending,
51958,8198,2022-08-01,311,3,175.47,526.41,Pending,
51959,6139,2025-04-15,179,5,370.59,1852.95,Completed,2025-04-19
51960,4759,2023-09-18,353,5,51.11,255.55,Completed,2023-09-18
51961,8880,2025-06-24,346,5,109.76,548.80,Completed,2025-06-25
51962,5586,2021-09-23,371,2,46.57,93.14,Cancelled,
51963,7159,2021-11-12,269,5,364.42,1822.10,Completed,2021-11-14
51964,3710,2025-10-23,217,1,81.29,81.29,Completed,2025-10-27
51965,653,2025-11-24,251,7,387.48,2712.36,Pending,
51966,859,2026-08-08,196,2,11.51,23.02,Completed,2026-08-08
51967,6172,2024-07-14,209,3,383.29,1149.87,Completed,2024-07-14
51968,6202,2022-12-22,319,3,114.25,342.75,Completed,2022-12-22
51969,5167,2026-07-16,230,1,353.48,353.48,Pending,
51970,1947,2026-08-11,109,5,335.45,1677.25,Pending,
51971,9221,2026-07-09,479,3,39.99,119.97,Completed,2026-07-09
51972,2525,2023-12-08,231,1,311.81,311.81,Completed,2023-12-12
51973,1742,2026-07-15,357,2,197.73,395.46,Completed,2026-07-19
51974,7407,2023-09-24,232,5,117.23,586.15,Completed,2023-09-24
51975,1084,2026-08-07,257,5,126.01,630.05,Completed,2026-08-07
51976,3729,2026-08-11,101,6,264.56,1587.36,Completed,2026-08-13
51977,3289,2026-07-19,351,6,228.45,1370.70,Completed,2026-07-23
51978,1026,2026-07-19,480,6,293.28,1759.68,Pending,
51979,390,2026-03-23,486,2,91.47,182.94,Completed,2026-03-23
